sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
11419,5.506 588 680,"SysTick","ISR Enter","Runs for 4.920 us",550658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48408,5,02 0F B4 89 06 
11420,5.506 593 600,"SysTick","ISR Exit","Returns to Idle",550659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48413,3,03 EC 03 
11421,5.507 588 680,"SysTick","ISR Enter","Runs for 4.920 us",550758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48416,5,02 0F B4 89 06 
11422,5.507 593 600,"SysTick","ISR Exit","Returns to Idle",550759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48421,3,03 EC 03 
11423,5.508 588 680,"SysTick","ISR Enter","Runs for 4.920 us",550858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48424,5,02 0F B4 89 06 
11424,5.508 593 600,"SysTick","ISR Exit","Returns to Idle",550859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48429,3,03 EC 03 
11425,5.509 588 680,"SysTick","ISR Enter","Runs for 4.920 us",550958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48432,5,02 0F B4 89 06 
11426,5.509 593 600,"SysTick","ISR Exit","Returns to Idle",550959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48437,3,03 EC 03 
11427,5.510 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48440,5,02 0F B4 89 06 
11428,5.510 593 600,"SysTick","ISR Exit","Returns to Idle",551059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48445,3,03 EC 03 
11429,5.511 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48448,5,02 0F B4 89 06 
11430,5.511 593 600,"SysTick","ISR Exit","Returns to Idle",551159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48453,3,03 EC 03 
11431,5.512 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48456,5,02 0F B4 89 06 
11432,5.512 593 600,"SysTick","ISR Exit","Returns to Idle",551259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48461,3,03 EC 03 
11433,5.513 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48464,5,02 0F B4 89 06 
11434,5.513 593 600,"SysTick","ISR Exit","Returns to Idle",551359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48469,3,03 EC 03 
11435,5.514 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48472,5,02 0F B4 89 06 
11436,5.514 593 600,"SysTick","ISR Exit","Returns to Idle",551459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48477,3,03 EC 03 
11437,5.515 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48480,5,02 0F B4 89 06 
11438,5.515 593 600,"SysTick","ISR Exit","Returns to Idle",551559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48485,3,03 EC 03 
11439,5.516 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48488,5,02 0F B4 89 06 
11440,5.516 593 600,"SysTick","ISR Exit","Returns to Idle",551659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48493,3,03 EC 03 
11441,5.517 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48496,5,02 0F B4 89 06 
11442,5.517 593 600,"SysTick","ISR Exit","Returns to Idle",551759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48501,3,03 EC 03 
11443,5.518 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48504,5,02 0F B4 89 06 
11444,5.518 593 600,"SysTick","ISR Exit","Returns to Idle",551859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48509,3,03 EC 03 
11445,5.519 588 680,"SysTick","ISR Enter","Runs for 4.920 us",551958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48512,5,02 0F B4 89 06 
11446,5.519 593 600,"SysTick","ISR Exit","Returns to Idle",551959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48517,3,03 EC 03 
11447,5.520 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48520,5,02 0F B4 89 06 
11448,5.520 593 600,"SysTick","ISR Exit","Returns to Idle",552059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48525,3,03 EC 03 
11449,5.521 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48528,5,02 0F B4 89 06 
11450,5.521 593 600,"SysTick","ISR Exit","Returns to Idle",552159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48533,3,03 EC 03 
11451,5.522 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48536,5,02 0F B4 89 06 
11452,5.522 593 600,"SysTick","ISR Exit","Returns to Idle",552259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48541,3,03 EC 03 
11453,5.523 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48544,5,02 0F B4 89 06 
11454,5.523 593 600,"SysTick","ISR Exit","Returns to Idle",552359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48549,3,03 EC 03 
11455,5.524 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48552,5,02 0F B4 89 06 
11456,5.524 593 600,"SysTick","ISR Exit","Returns to Idle",552459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48557,3,03 EC 03 
11457,5.525 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48560,5,02 0F B4 89 06 
11458,5.525 593 600,"SysTick","ISR Exit","Returns to Idle",552559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48565,3,03 EC 03 
11459,5.526 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48568,5,02 0F B4 89 06 
11460,5.526 593 600,"SysTick","ISR Exit","Returns to Idle",552659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48573,3,03 EC 03 
11461,5.527 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48576,5,02 0F B4 89 06 
11462,5.527 593 600,"SysTick","ISR Exit","Returns to Idle",552759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48581,3,03 EC 03 
11463,5.528 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48584,5,02 0F B4 89 06 
11464,5.528 593 600,"SysTick","ISR Exit","Returns to Idle",552859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48589,3,03 EC 03 
11465,5.529 588 680,"SysTick","ISR Enter","Runs for 4.920 us",552958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48592,5,02 0F B4 89 06 
11466,5.529 593 600,"SysTick","ISR Exit","Returns to Idle",552959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48597,3,03 EC 03 
11467,5.530 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48600,5,02 0F B4 89 06 
11468,5.530 593 600,"SysTick","ISR Exit","Returns to Idle",553059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48605,3,03 EC 03 
11469,5.531 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48608,5,02 0F B4 89 06 
11470,5.531 593 600,"SysTick","ISR Exit","Returns to Idle",553159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48613,3,03 EC 03 
11471,5.532 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48616,5,02 0F B4 89 06 
11472,5.532 593 600,"SysTick","ISR Exit","Returns to Idle",553259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48621,3,03 EC 03 
11473,5.533 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48624,5,02 0F B4 89 06 
11474,5.533 593 600,"SysTick","ISR Exit","Returns to Idle",553359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48629,3,03 EC 03 
11475,5.534 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48632,5,02 0F B4 89 06 
11476,5.534 593 600,"SysTick","ISR Exit","Returns to Idle",553459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48637,3,03 EC 03 
11477,5.535 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48640,5,02 0F B4 89 06 
11478,5.535 593 600,"SysTick","ISR Exit","Returns to Idle",553559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48645,3,03 EC 03 
11479,5.536 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48648,5,02 0F B4 89 06 
11480,5.536 593 600,"SysTick","ISR Exit","Returns to Idle",553659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48653,3,03 EC 03 
11481,5.537 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48656,5,02 0F B4 89 06 
11482,5.537 593 600,"SysTick","ISR Exit","Returns to Idle",553759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48661,3,03 EC 03 
11483,5.538 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48664,5,02 0F B4 89 06 
11484,5.538 593 600,"SysTick","ISR Exit","Returns to Idle",553859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48669,3,03 EC 03 
11485,5.539 588 680,"SysTick","ISR Enter","Runs for 4.920 us",553958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48672,5,02 0F B4 89 06 
11486,5.539 593 600,"SysTick","ISR Exit","Returns to Idle",553959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48677,3,03 EC 03 
11487,5.540 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48680,5,02 0F B4 89 06 
11488,5.540 593 600,"SysTick","ISR Exit","Returns to Idle",554059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48685,3,03 EC 03 
11489,5.541 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48688,5,02 0F B4 89 06 
11490,5.541 593 600,"SysTick","ISR Exit","Returns to Idle",554159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48693,3,03 EC 03 
11491,5.542 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48696,5,02 0F B4 89 06 
11492,5.542 593 600,"SysTick","ISR Exit","Returns to Idle",554259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48701,3,03 EC 03 
11493,5.543 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48704,5,02 0F B4 89 06 
11494,5.543 593 600,"SysTick","ISR Exit","Returns to Idle",554359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48709,3,03 EC 03 
11495,5.544 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48712,5,02 0F B4 89 06 
11496,5.544 593 600,"SysTick","ISR Exit","Returns to Idle",554459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48717,3,03 EC 03 
11497,5.545 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48720,5,02 0F B4 89 06 
11498,5.545 593 600,"SysTick","ISR Exit","Returns to Idle",554559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48725,3,03 EC 03 
11499,5.546 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48728,5,02 0F B4 89 06 
11500,5.546 593 600,"SysTick","ISR Exit","Returns to Idle",554659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48733,3,03 EC 03 
11501,5.547 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48736,5,02 0F B4 89 06 
11502,5.547 593 600,"SysTick","ISR Exit","Returns to Idle",554759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48741,3,03 EC 03 
11503,5.548 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48744,5,02 0F B4 89 06 
11504,5.548 593 600,"SysTick","ISR Exit","Returns to Idle",554859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48749,3,03 EC 03 
11505,5.549 588 680,"SysTick","ISR Enter","Runs for 4.920 us",554958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48752,5,02 0F B4 89 06 
11506,5.549 593 600,"SysTick","ISR Exit","Returns to Idle",554959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48757,3,03 EC 03 
11507,5.550 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48760,5,02 0F B4 89 06 
11508,5.550 593 600,"SysTick","ISR Exit","Returns to Idle",555059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48765,3,03 EC 03 
11509,5.551 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48768,5,02 0F B4 89 06 
11510,5.551 593 600,"SysTick","ISR Exit","Returns to Idle",555159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48773,3,03 EC 03 
11511,5.552 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48776,5,02 0F B4 89 06 
11512,5.552 593 600,"SysTick","ISR Exit","Returns to Idle",555259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48781,3,03 EC 03 
11513,5.553 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48784,5,02 0F B4 89 06 
11514,5.553 593 600,"SysTick","ISR Exit","Returns to Idle",555359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48789,3,03 EC 03 
11515,5.554 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48792,5,02 0F B4 89 06 
11516,5.554 593 600,"SysTick","ISR Exit","Returns to Idle",555459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48797,3,03 EC 03 
11517,5.555 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48800,5,02 0F B4 89 06 
11518,5.555 593 600,"SysTick","ISR Exit","Returns to Idle",555559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48805,3,03 EC 03 
11519,5.556 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48808,5,02 0F B4 89 06 
11520,5.556 593 600,"SysTick","ISR Exit","Returns to Idle",555659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48813,3,03 EC 03 
11521,5.557 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48816,5,02 0F B4 89 06 
11522,5.557 593 600,"SysTick","ISR Exit","Returns to Idle",555759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48821,3,03 EC 03 
11523,5.558 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48824,5,02 0F B4 89 06 
11524,5.558 593 600,"SysTick","ISR Exit","Returns to Idle",555859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48829,3,03 EC 03 
11525,5.559 588 680,"SysTick","ISR Enter","Runs for 4.920 us",555958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48832,5,02 0F B4 89 06 
11526,5.559 593 600,"SysTick","ISR Exit","Returns to Idle",555959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48837,3,03 EC 03 
11527,5.560 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48840,5,02 0F B4 89 06 
11528,5.560 593 600,"SysTick","ISR Exit","Returns to Idle",556059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48845,3,03 EC 03 
11529,5.561 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48848,5,02 0F B4 89 06 
11530,5.561 593 600,"SysTick","ISR Exit","Returns to Idle",556159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48853,3,03 EC 03 
11531,5.562 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48856,5,02 0F B4 89 06 
11532,5.562 593 600,"SysTick","ISR Exit","Returns to Idle",556259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48861,3,03 EC 03 
11533,5.563 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48864,5,02 0F B4 89 06 
11534,5.563 593 600,"SysTick","ISR Exit","Returns to Idle",556359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48869,3,03 EC 03 
11535,5.564 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48872,5,02 0F B4 89 06 
11536,5.564 593 600,"SysTick","ISR Exit","Returns to Idle",556459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48877,3,03 EC 03 
11537,5.565 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48880,5,02 0F B4 89 06 
11538,5.565 593 600,"SysTick","ISR Exit","Returns to Idle",556559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48885,3,03 EC 03 
11539,5.566 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48888,5,02 0F B4 89 06 
11540,5.566 593 600,"SysTick","ISR Exit","Returns to Idle",556659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48893,3,03 EC 03 
11541,5.567 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48896,5,02 0F B4 89 06 
11542,5.567 593 600,"SysTick","ISR Exit","Returns to Idle",556759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48901,3,03 EC 03 
11543,5.568 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48904,5,02 0F B4 89 06 
11544,5.568 593 600,"SysTick","ISR Exit","Returns to Idle",556859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48909,3,03 EC 03 
11545,5.569 588 680,"SysTick","ISR Enter","Runs for 4.920 us",556958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48912,5,02 0F B4 89 06 
11546,5.569 593 600,"SysTick","ISR Exit","Returns to Idle",556959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48917,3,03 EC 03 
11547,5.570 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48920,5,02 0F B4 89 06 
11548,5.570 593 600,"SysTick","ISR Exit","Returns to Idle",557059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48925,3,03 EC 03 
11549,5.571 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48928,5,02 0F B4 89 06 
11550,5.571 593 600,"SysTick","ISR Exit","Returns to Idle",557159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48933,3,03 EC 03 
11551,5.572 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48936,5,02 0F B4 89 06 
11552,5.572 593 600,"SysTick","ISR Exit","Returns to Idle",557259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48941,3,03 EC 03 
11553,5.573 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48944,5,02 0F B4 89 06 
11554,5.573 593 600,"SysTick","ISR Exit","Returns to Idle",557359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48949,3,03 EC 03 
11555,5.574 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48952,5,02 0F B4 89 06 
11556,5.574 593 600,"SysTick","ISR Exit","Returns to Idle",557459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48957,3,03 EC 03 
11557,5.575 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48960,5,02 0F B4 89 06 
11558,5.575 593 600,"SysTick","ISR Exit","Returns to Idle",557559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48965,3,03 EC 03 
11559,5.576 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48968,5,02 0F B4 89 06 
11560,5.576 593 600,"SysTick","ISR Exit","Returns to Idle",557659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48973,3,03 EC 03 
11561,5.577 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48976,5,02 0F B4 89 06 
11562,5.577 593 600,"SysTick","ISR Exit","Returns to Idle",557759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48981,3,03 EC 03 
11563,5.578 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48984,5,02 0F B4 89 06 
11564,5.578 593 600,"SysTick","ISR Exit","Returns to Idle",557859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48989,3,03 EC 03 
11565,5.579 588 680,"SysTick","ISR Enter","Runs for 4.920 us",557958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,48992,5,02 0F B4 89 06 
11566,5.579 593 600,"SysTick","ISR Exit","Returns to Idle",557959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,48997,3,03 EC 03 
11567,5.580 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49000,5,02 0F B4 89 06 
11568,5.580 593 600,"SysTick","ISR Exit","Returns to Idle",558059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49005,3,03 EC 03 
11569,5.581 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49008,5,02 0F B4 89 06 
11570,5.581 593 600,"SysTick","ISR Exit","Returns to Idle",558159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49013,3,03 EC 03 
11571,5.582 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49016,5,02 0F B4 89 06 
11572,5.582 593 600,"SysTick","ISR Exit","Returns to Idle",558259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49021,3,03 EC 03 
11573,5.583 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49024,5,02 0F B4 89 06 
11574,5.583 593 600,"SysTick","ISR Exit","Returns to Idle",558359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49029,3,03 EC 03 
11575,5.584 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49032,5,02 0F B4 89 06 
11576,5.584 593 600,"SysTick","ISR Exit","Returns to Idle",558459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49037,3,03 EC 03 
11577,5.585 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49040,5,02 0F B4 89 06 
11578,5.585 593 600,"SysTick","ISR Exit","Returns to Idle",558559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49045,3,03 EC 03 
11579,5.586 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49048,5,02 0F B4 89 06 
11580,5.586 593 600,"SysTick","ISR Exit","Returns to Idle",558659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49053,3,03 EC 03 
11581,5.587 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49056,5,02 0F B4 89 06 
11582,5.587 593 600,"SysTick","ISR Exit","Returns to Idle",558759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49061,3,03 EC 03 
11583,5.588 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49064,5,02 0F B4 89 06 
11584,5.588 593 600,"SysTick","ISR Exit","Returns to Idle",558859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49069,3,03 EC 03 
11585,5.589 588 680,"SysTick","ISR Enter","Runs for 4.920 us",558958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49072,5,02 0F B4 89 06 
11586,5.589 593 600,"SysTick","ISR Exit","Returns to Idle",558959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49077,3,03 EC 03 
11587,5.590 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49080,5,02 0F B4 89 06 
11588,5.590 593 600,"SysTick","ISR Exit","Returns to Idle",559059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49085,3,03 EC 03 
11589,5.591 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49088,5,02 0F B4 89 06 
